,기준년월(STD_YM),성별코드(SEX_CD),연령대코드(AGE_CD),시간대코드(TIME_CD),구매_고객수(ACC_CNT),구매건수(PURH_CNT),구매금액(PURH_AMT),구매지역(PURH_AREA),구매_시도명(P_SIDO_NM),구매_시군구명(P_SIGNGU_NM),구매_읍면동명(P_EMD_NM),세부분류코드(DETAL_CLASS_CD),세부분류명(DETAL_CLASS_NM),통계청분류코드(STAT_CLASS_CD),통계청분류명(STAT_CLASS_NM),구매자지역(BUYER_AREA),구매자_시도명(B_SIDO_NM),구매자_시군구명(B_SIGNGU_NM),구매자_읍면동명(B_EMD_NM)
743,201905,1,6,5,1,1,4000,,,,,1020304.0,초코과자비스켓,A,식료품 및 비주류음료,11710631.0,서울특별시,송파구,가락1동
745,201906,2,3,2,1,16,107000,,,,,1011501.0,어묵,A,식료품 및 비주류음료,11305620.0,서울특별시,강북구,수유2동
746,201907,2,6,5,1,3,6000,,,,,1070303.0,굴조개류,A,식료품 및 비주류음료,11170510.0,서울특별시,용산구,후암동
748,201812,1,4,4,1,1,5000,,,,,1010804.0,참치 통조림,A,식료품 및 비주류음료,11680590.0,서울특별시,강남구,삼성2동
750,201804,2,4,5,1,2,18000,,,,,1060103.0,호상발효유,A,식료품 및 비주류음료,11320660.0,서울특별시,도봉구,쌍문제1동
751,201907,2,7,4,1,2,18000,,,,,1020603.0,소맥스낵,A,식료품 및 비주류음료,11350611.0,서울특별시,노원구,하계1동
752,201912,2,3,3,1,1,1000,,,,,3010106.0,페이셜크림/젤,L,기타 상품 및 서비스,11215850.0,서울특별시,광진구,구의제1동
753,201904,1,4,5,1,1,1000,,,,,1060103.0,호상발효유,A,식료품 및 비주류음료,11110550.0,서울특별시,종로구,부암동
755,201803,1,4,4,1,3,1000,,,,,1110102.0,중식,A,식료품 및 비주류음료,11545670.0,서울특별시,금천구,시흥제1동
756,201807,1,4,4,1,7,1000,,,,,1070110.0,특용작물,A,식료품 및 비주류음료,11200570.0,서울특별시,성동구,행당제2동
758,201911,2,3,4,4,1,13000,,,,,1080101.0,맥주,B,주류 및 담배,11710710.0,서울특별시,송파구,잠실6동
759,201905,1,4,6,2,1,7000,,,,,1070102.0,서류,A,식료품 및 비주류음료,11650550.0,서울특별시,서초구,반포본동
760,201812,2,7,5,3,1,2000,,,,,1080102.0,소주,B,주류 및 담배,11215760.0,서울특별시,광진구,중곡제3동
761,201911,2,6,5,1,1,4000,,,,,1010708.0,봉지라면,A,식료품 및 비주류음료,11350600.0,서울특별시,노원구,공릉2동
762,201806,2,5,3,1,2,4000,,,,,1011102.0,튀김류,A,식료품 및 비주류음료,11305575.0,서울특별시,강북구,삼각산동
763,201808,2,5,2,1,1,21000,,,,,3010402.0,립글로스,L,기타 상품 및 서비스,11590660.0,서울특별시,동작구,대방동
764,201809,2,3,2,1,9,1000,,,,,1060201.0,후레쉬우유,A,식료품 및 비주류음료,11350630.0,서울특별시,노원구,상계1동
766,201804,1,4,5,2,1,5000,,,,,1060201.0,후레쉬우유,A,식료품 및 비주류음료,11590640.0,서울특별시,동작구,사당제3동
767,201911,2,3,3,1,3,44000,,,,,1069902.0,치즈,A,식료품 및 비주류음료,11215850.0,서울특별시,광진구,구의제1동
768,201808,1,2,6,3,3,9000,,,,,1020603.0,소맥스낵,A,식료품 및 비주류음료,11410620.0,서울특별시,서대문구,홍제제1동
769,201803,2,4,4,3,2,17000,,,,,1050401.0,원두커피,A,식료품 및 비주류음료,11380580.0,서울특별시,은평구,응암제1동
770,201801,2,3,3,1,1,133000,,,,,1010206.0,설탕,A,식료품 및 비주류음료,11680670.0,서울특별시,강남구,개포2동
772,201805,1,3,4,1,1,1000,,,,,1090202.0,건/견과류,A,식료품 및 비주류음료,11740700.0,서울특별시,강동구,둔촌제2동
773,201804,1,4,3,1,6,1000,,,,,2010402.0,다목적용 세정제,E,가정용품 및 가사 서비스,11545620.0,서울특별시,금천구,독산제2동
774,201810,1,2,4,1,2,4000,,,,,1020704.0,씨리얼,A,식료품 및 비주류음료,11470610.0,서울특별시,양천구,신월6동
775,201902,1,2,6,1,2,13000,,,,,1010104.0,일반양념장,A,식료품 및 비주류음료,11710690.0,서울특별시,송파구,잠실4동
776,201803,2,4,6,1,1,5000,,,,,5010301.0,테이블소품,E,가정용품 및 가사 서비스,11710570.0,서울특별시,송파구,오금동
779,201906,2,4,5,1,1,17000,,,,,1050101.0,사이다,A,식료품 및 비주류음료,11530740.0,서울특별시,구로구,개봉제1동
780,201802,1,3,4,1,2,10000,,,,,1011502.0,맛살,A,식료품 및 비주류음료,11140540.0,서울특별시,중구,회현동
782,201903,2,5,3,1,1,4000,,,,,1060101.0,드링크발효유,A,식료품 및 비주류음료,11380560.0,서울특별시,은평구,구산동
783,201907,2,4,3,1,1,20000,,,,,1011602.0,순두부,A,식료품 및 비주류음료,11680610.0,서울특별시,강남구,대치2동
784,201801,1,2,6,1,1,73000,,,,,1050501.0,코코아(분말),A,식료품 및 비주류음료,11380625.0,서울특별시,은평구,역촌동
785,201805,2,4,6,1,1,6000,,,,,1080110.0,탁주,B,주류 및 담배,11410615.0,서울특별시,서대문구,연희동
786,201910,2,5,4,1,1,2000,,,,,1050204.0,50%과즙음료,A,식료품 및 비주류음료,11320690.0,서울특별시,도봉구,방학제1동
787,201907,2,5,3,1,2,3000,,,,,1020703.0,잼류,A,식료품 및 비주류음료,11110615.0,서울특별시,종로구,종로1.2.3.4가동
789,201802,2,3,2,1,2,4000,,,,,1020304.0,초코과자비스켓,A,식료품 및 비주류음료,11230545.0,서울특별시,동대문구,제기동
790,201807,1,6,5,3,16,10000,,,,,1020202.0,소프트캔디,A,식료품 및 비주류음료,11380690.0,서울특별시,은평구,진관동
791,201902,2,3,5,1,36,8000,,,,,1020405.0,미니&쉘,A,식료품 및 비주류음료,11470550.0,서울특별시,양천구,목5동
793,201803,2,2,6,1,1,1000,,,,,1020699.0,기타스낵류,A,식료품 및 비주류음료,11545680.0,서울특별시,금천구,시흥제2동
795,201911,2,4,4,1,12,2000,,,,,1030102.0,과자빵류,A,식료품 및 비주류음료,11200520.0,서울특별시,성동구,왕십리제2동
796,201906,2,3,4,1,1,6000,,,,,1070109.0,과수,A,식료품 및 비주류음료,11680640.0,서울특별시,강남구,역삼1동
797,201804,2,3,2,2,3,2000,,,,,1011604.0,유부,A,식료품 및 비주류음료,11170580.0,서울특별시,용산구,효창동
799,201802,2,3,6,2,1,3000,,,,,5040101.0,유아욕실및목욕용품,E,가정용품 및 가사 서비스,11320660.0,서울특별시,도봉구,쌍문제1동
800,201904,1,6,6,1,1,1000,,,,,1011808.0,간편식육제품류,A,식료품 및 비주류음료,11710690.0,서울특별시,송파구,잠실4동
801,201803,2,3,4,2,2,17000,,,,,5010704.0,일회용위생장갑,E,가정용품 및 가사 서비스,11380600.0,서울특별시,은평구,응암제3동
802,201808,2,4,5,1,10,4000,,,,,5030701.0,핫팩/쿨팩,E,가정용품 및 가사 서비스,11530720.0,서울특별시,구로구,고척제1동
803,201811,1,3,5,1,5,132000,,,,,1080101.0,맥주,B,주류 및 담배,11170520.0,서울특별시,용산구,용산2가동
804,201811,2,4,4,1,3,7000,,,,,1069902.0,치즈,A,식료품 및 비주류음료,11140615.0,서울특별시,중구,신당동
805,201908,2,2,5,1,1,7000,,,,,1090202.0,건/견과류,A,식료품 및 비주류음료,11230710.0,서울특별시,동대문구,회기동
806,201804,2,5,3,1,3,2000,,,,,1011107.0,축산소재류(냉장/냉동),A,식료품 및 비주류음료,11710600.0,서울특별시,송파구,석촌동
807,201902,2,3,3,1,1,2000,,,,,1010903.0,삼각김밥류,A,식료품 및 비주류음료,11650531.0,서울특별시,서초구,서초4동
808,201910,2,4,6,1,1,5000,,,,,1020301.0,소프트비스켓,A,식료품 및 비주류음료,11650510.0,서울특별시,서초구,서초1동
809,201803,2,2,3,1,1,10000,,,,,5020205.0,쓰레기봉투,E,가정용품 및 가사 서비스,11650540.0,서울특별시,서초구,잠원동
811,201810,1,4,5,1,35,4000,,,,,1010605.0,바베큐류,A,식료품 및 비주류음료,11680590.0,서울특별시,강남구,삼성2동
813,201801,2,2,4,9,2,6000,,,,,1090202.0,건/견과류,A,식료품 및 비주류음료,11710680.0,서울특별시,송파구,잠실3동
814,201911,2,3,5,1,1,26000,,,,,1020401.0,초코과자초콜릿,A,식료품 및 비주류음료,11440630.0,서울특별시,마포구,신수동
817,201905,2,4,4,1,1,15000,,,,,1070108.0,조미채소,A,식료품 및 비주류음료,11320680.0,서울특별시,도봉구,쌍문제3동
818,201901,1,2,1,1,1,15000,,,,,1060202.0,강화우유,A,식료품 및 비주류음료,11560610.0,서울특별시,영등포구,양평제1동
819,201910,2,4,6,1,1,9000,,,,,5030701.0,핫팩/쿨팩,E,가정용품 및 가사 서비스,11650581.0,서울특별시,서초구,반포4동
820,201802,2,4,6,1,1,27000,,,,,1020304.0,초코과자비스켓,A,식료품 및 비주류음료,11620645.0,서울특별시,관악구,서원동
821,201901,1,5,3,1,2,6000,,,,,2010306.0,물티슈,E,가정용품 및 가사 서비스,11680580.0,서울특별시,강남구,삼성1동
822,201810,2,6,4,1,1,13000,,,,,1050302.0,컵/PET커피,A,식료품 및 비주류음료,11290620.0,서울특별시,성북구,정릉제1동
824,201808,2,2,4,1,1,9000,,,,,4020505.0,보드/카드게임,I,오락 및 문화,11560605.0,서울특별시,영등포구,문래동
826,201905,2,6,3,1,2,1000,,,,,1120414.0,유산균/초유,A,식료품 및 비주류음료,11170555.0,서울특별시,용산구,청파동
827,201809,1,4,5,1,2,4000,,,,,1020201.0,하드캔디,A,식료품 및 비주류음료,11680700.0,서울특별시,강남구,세곡동
828,201806,1,4,3,1,3,4000,,,,,1080116.0,RTD맥주,B,주류 및 담배,11350630.0,서울특별시,노원구,상계1동
829,201907,1,4,4,1,3,2000,,,,,5030701.0,핫팩/쿨팩,E,가정용품 및 가사 서비스,11380510.0,서울특별시,은평구,녹번동
830,201805,2,3,6,1,6,10000,,,,,1011809.0,조리냉장탕류,A,식료품 및 비주류음료,11650580.0,서울특별시,서초구,반포3동
831,201904,1,5,4,1,1,1000,,,,,5010605.0,수세미,E,가정용품 및 가사 서비스,11530780.0,서울특별시,구로구,오류제2동
833,201805,2,4,3,1,1,10000,,,,,1011601.0,일반두부,A,식료품 및 비주류음료,11710680.0,서울특별시,송파구,잠실3동
835,201801,2,3,4,1,1,7000,,,,,1010302.0,된장,A,식료품 및 비주류음료,11500603.0,서울특별시,강서구,가양제1동
836,201806,2,3,5,2,9,4000,,,,,2010103.0,구강청량제,E,가정용품 및 가사 서비스,11380625.0,서울특별시,은평구,역촌동
837,201907,2,6,5,1,1,6000,,,,,1020699.0,기타스낵류,A,식료품 및 비주류음료,11680531.0,서울특별시,강남구,논현2동
838,201904,2,4,5,2,2,15000,,,,,3030208.0,퍼프/분첩,L,기타 상품 및 서비스,11305535.0,서울특별시,강북구,미아동
839,201911,1,3,5,1,8,5000,,,,,1010704.0,칼국수,A,식료품 및 비주류음료,11530520.0,서울특별시,구로구,구로제1동
840,201808,2,3,6,1,1,11000,,,,,1011706.0,핫케익가루,A,식료품 및 비주류음료,11620695.0,서울특별시,관악구,신림동
841,201908,2,2,6,1,8,5000,,,,,1080101.0,맥주,B,주류 및 담배,11710647.0,서울특별시,송파구,위례동
842,201812,1,3,5,1,1,5000,,,,,6030201.0,믹서기/다지기,E,가정용품 및 가사 서비스,11680700.0,서울특별시,강남구,세곡동
843,201907,2,3,3,1,4,7000,,,,,1070106.0,엽채류,A,식료품 및 비주류음료,11680650.0,서울특별시,강남구,역삼2동
844,201806,2,3,3,2,1,7000,,,,,1050602.0,보리차음료,A,식료품 및 비주류음료,11710620.0,서울특별시,송파구,가락본동
845,201806,2,4,4,1,2,2000,,,,,1050302.0,컵/PET커피,A,식료품 및 비주류음료,11140670.0,서울특별시,중구,황학동
846,201911,1,4,4,1,1,1000,,,,,1010707.0,떡국,A,식료품 및 비주류음료,11350612.0,서울특별시,노원구,하계2동
847,201904,1,2,2,2,1,17000,,,,,3020106.0,핸드/풋크림,L,기타 상품 및 서비스,11530550.0,서울특별시,구로구,구로제4동
848,201808,1,3,3,1,3,1000,,,,,1011501.0,어묵,A,식료품 및 비주류음료,11500611.0,서울특별시,강서구,발산제1동
849,201811,2,4,2,1,5,22000,,,,,1060103.0,호상발효유,A,식료품 및 비주류음료,11620605.0,서울특별시,관악구,은천동
850,201809,2,4,5,1,1,9000,,,,,1040106.0,콘 아이스크림,A,식료품 및 비주류음료,11320710.0,서울특별시,도봉구,방학제3동
851,201808,2,6,5,1,1,19000,,,,,2010204.0,섬유유연제,E,가정용품 및 가사 서비스,11740640.0,서울특별시,강동구,성내제1동
852,201908,1,6,3,7,3,3000,,,,,1011107.0,축산소재류(냉장/냉동),A,식료품 및 비주류음료,11215730.0,서울특별시,광진구,군자동
853,201905,2,5,4,1,1,3000,,,,,1011805.0,간편탕류,A,식료품 및 비주류음료,11680670.0,서울특별시,강남구,개포2동
854,201812,1,4,4,1,1,5000,,,,,5030301.0,건전지,E,가정용품 및 가사 서비스,11710580.0,서울특별시,송파구,송파1동
855,201811,2,4,2,2,5,35000,,,,,1011899.0,기타레토르트식품,A,식료품 및 비주류음료,11530750.0,서울특별시,구로구,개봉제2동
856,201901,2,6,5,1,13,7000,,,,,3010107.0,에센스/세럼,L,기타 상품 및 서비스,11380570.0,서울특별시,은평구,대조동
857,201804,1,5,5,4,1,1000,,,,,1010709.0,용기라면,A,식료품 및 비주류음료,11500603.0,서울특별시,강서구,가양제1동
858,201804,2,3,4,1,1,4000,,,,,1070109.0,과수,A,식료품 및 비주류음료,11350611.0,서울특별시,노원구,하계1동
859,201806,1,3,6,1,2,36000,,,,,1020301.0,소프트비스켓,A,식료품 및 비주류음료,11740685.0,서울특별시,강동구,길동
860,201907,2,2,4,1,1,8000,,,,,1020202.0,소프트캔디,A,식료품 및 비주류음료,11650531.0,서울특별시,서초구,서초4동
861,201812,2,5,4,1,2,1000,,,,,1010804.0,참치 통조림,A,식료품 및 비주류음료,11560630.0,서울특별시,영등포구,신길제1동
862,201806,2,5,4,1,19,17000,,,,,1060205.0,유기농우유,A,식료품 및 비주류음료,11620630.0,서울특별시,관악구,남현동
863,201904,1,4,5,4,2,4000,,,,,1040106.0,콘 아이스크림,A,식료품 및 비주류음료,11680690.0,서울특별시,강남구,개포4동
864,201806,2,4,6,1,1,24000,,,,,1010306.0,혼합장(쌈장),A,식료품 및 비주류음료,11380530.0,서울특별시,은평구,불광제2동
865,201912,1,2,6,3,2,3000,,,,,1010601.0,소시지류,A,식료품 및 비주류음료,11680700.0,서울특별시,강남구,세곡동
866,201806,2,6,6,1,1,3000,,,,,2010302.0,미용티슈,E,가정용품 및 가사 서비스,11710620.0,서울특별시,송파구,가락본동
867,201812,2,4,3,1,7,2000,,,,,1011806.0,간편죽류,A,식료품 및 비주류음료,11710647.0,서울특별시,송파구,위례동
868,201908,2,3,6,4,1,2000,,,,,1011107.0,축산소재류(냉장/냉동),A,식료품 및 비주류음료,11470610.0,서울특별시,양천구,신월6동
870,201905,1,2,5,2,7,6000,,,,,1011808.0,간편식육제품류,A,식료품 및 비주류음료,11350600.0,서울특별시,노원구,공릉2동
871,201910,1,4,5,1,1,30000,,,,,1050302.0,컵/PET커피,A,식료품 및 비주류음료,11470611.0,서울특별시,양천구,신월7동
872,201812,1,5,5,1,2,6000,,,,,1020101.0,자일리톨껌,A,식료품 및 비주류음료,11260630.0,서울특별시,중랑구,묵제2동
873,201803,2,4,3,3,1,1000,,,,,1011101.0,만두류,A,식료품 및 비주류음료,11380690.0,서울특별시,은평구,진관동
874,201904,1,4,4,1,1,22000,,,,,1050609.0,꿀물/꿀차,A,식료품 및 비주류음료,11230570.0,서울특별시,동대문구,전농제2동
875,201807,2,4,6,1,1,3000,,,,,1010501.0,참기름,A,식료품 및 비주류음료,11470680.0,서울특별시,양천구,신정7동
876,201805,2,4,6,2,1,5000,,,,,1020601.0,옥수수스낵,A,식료품 및 비주류음료,11590530.0,서울특별시,동작구,상도제1동
877,201810,2,3,3,1,1,2000,,,,,1080109.0,와인,B,주류 및 담배,11305606.0,서울특별시,강북구,번3동
878,201907,2,4,5,10,1,4000,,,,,2010306.0,물티슈,E,가정용품 및 가사 서비스,11350600.0,서울특별시,노원구,공릉2동
880,201910,1,3,4,1,3,5000,,,,,5010603.0,지퍼백/위생백/롤백,E,가정용품 및 가사 서비스,11680720.0,서울특별시,강남구,일원본동
881,201803,1,5,3,1,1,5000,,,,,1011401.0,새우젓,A,식료품 및 비주류음료,11710580.0,서울특별시,송파구,송파1동
882,201909,2,5,2,1,3,47000,,,,,1060205.0,유기농우유,A,식료품 및 비주류음료,11650530.0,서울특별시,서초구,서초3동
883,201804,2,4,3,1,1,8000,,,,,1050901.0,스포츠/이온음료,A,식료품 및 비주류음료,11560720.0,서울특별시,영등포구,대림제3동
884,201901,2,5,5,1,3,58000,,,,,1070201.0,달걀,A,식료품 및 비주류음료,11350695.0,서울특별시,노원구,상계6.7동
885,201806,2,3,3,1,1,24000,,,,,1020602.0,감자스낵,A,식료품 및 비주류음료,11590680.0,서울특별시,동작구,신대방제2동
886,201910,2,4,4,1,1,6000,,,,,1011199.0,기타냉동식품,A,식료품 및 비주류음료,11380510.0,서울특별시,은평구,녹번동
887,201912,2,4,4,1,2,9000,,,,,1050302.0,컵/PET커피,A,식료품 및 비주류음료,11110570.0,서울특별시,종로구,무악동
888,201812,2,4,4,1,1,2000,,,,,1011501.0,어묵,A,식료품 및 비주류음료,11110560.0,서울특별시,종로구,평창동
889,201810,2,4,3,1,1,6000,,,,,5030805.0,담요,E,가정용품 및 가사 서비스,11680690.0,서울특별시,강남구,개포4동
890,201808,2,2,3,6,2,16000,,,,,1020201.0,하드캔디,A,식료품 및 비주류음료,11110580.0,서울특별시,종로구,교남동
891,201810,1,4,3,1,1,2000,,,,,1011702.0,밀가루/빵가루,A,식료품 및 비주류음료,11650581.0,서울특별시,서초구,반포4동
892,201811,1,3,6,1,1,4000,,,,,1010709.0,용기라면,A,식료품 및 비주류음료,11530720.0,서울특별시,구로구,고척제1동
893,201808,2,6,6,1,1,5000,,,,,3020106.0,핸드/풋크림,L,기타 상품 및 서비스,11350630.0,서울특별시,노원구,상계1동
894,201810,1,3,5,1,1,26000,,,,,1011808.0,간편식육제품류,A,식료품 및 비주류음료,11215730.0,서울특별시,광진구,군자동
895,201902,1,3,4,4,2,1000,,,,,1080101.0,맥주,B,주류 및 담배,11215730.0,서울특별시,광진구,군자동
896,201810,2,5,5,1,6,7000,,,,,1030106.0,케익/머핀,A,식료품 및 비주류음료,11590540.0,서울특별시,동작구,상도제2동
897,201901,2,3,3,1,1,1000,,,,,1020703.0,잼류,A,식료품 및 비주류음료,11170630.0,서울특별시,용산구,이촌제1동
898,201902,1,4,6,1,1,4000,,,,,1011301.0,건오징어류,A,식료품 및 비주류음료,11170650.0,서울특별시,용산구,이태원제1동
899,201905,2,5,6,1,1,4000,,,,,1010903.0,삼각김밥류,A,식료품 및 비주류음료,11500620.0,서울특별시,강서구,공항동
900,201811,2,4,2,1,1,2000,,,,,1010903.0,삼각김밥류,A,식료품 및 비주류음료,11410655.0,서울특별시,서대문구,홍제제2동
901,201909,2,2,5,1,1,24000,,,,,1010904.0,편이간편식류,A,식료품 및 비주류음료,11290660.0,서울특별시,성북구,길음제1동
902,201803,2,3,4,1,1,10000,,,,,1030103.0,호빵/찐빵류,A,식료품 및 비주류음료,11680720.0,서울특별시,강남구,일원본동
903,201908,2,3,4,2,2,3000,,,,,2010305.0,키친타월,E,가정용품 및 가사 서비스,11215750.0,서울특별시,광진구,중곡제2동
